date,city,no2_trop_mean,aai_mean,cloud_frac_mean,temperature_celsius,pressure_hpa,u_wind_10m,v_wind_10m
2025-02-01,Surgut,,-1.162104965843151,0.0,-20.48809618038166,1018.0666612703993,-1.2229634207209892,0.5221225790634983
2025-02-02,Surgut,,-0.3508975165645069,0.3200190715892402,-22.234919599999046,1024.77329626167,-2.0760867201316833,-0.9994373067861869
2025-02-03,Surgut,,-0.3588347007753128,0.2766080475831759,-14.667640160782696,1030.9061619329423,-3.4678597378624767,-0.2838388636379351
2025-02-04,Surgut,,-0.23125480898935705,0.4535688408117148,-12.063712477266563,1043.8425174938595,-2.22054492806947,0.23245050937411296
2025-02-05,Surgut,,-0.5399397565786681,0.14198040252795024,-11.27520442310589,1047.977399981465,-0.2845731565634543,1.282310826839633
2025-02-06,Surgut,,-0.8375412726309185,0.46737844523619515,-9.641061899479837,1044.2807612236816,1.808930641722422,1.517548330490231
2025-02-07,Surgut,,-0.7595412060895863,0.2346267691659213,-9.975117891321759,1033.7735342942324,4.376716605297902,1.5392515571034406
2025-02-08,Surgut,,-1.2014375858179085,0.3965947280586379,-5.204367095381201,1016.5520753424055,6.839247855344358,-2.1172166294152457
2025-02-09,Surgut,,-0.5095827985276811,0.4599253093984982,-1.252797655361519,1016.1135970237905,4.32197500271364,-3.1680086732975625
2025-02-10,Surgut,,-0.7434567817623433,0.33603507624777196,-3.5540089589550803,1008.4197558488123,4.063087932427323,-0.1814332067386245
2025-02-11,Surgut,,-0.23899037143196192,0.430628870293072,-7.245089069759615,1000.265666757113,6.977631496283813,-1.4565721002186842
2025-02-12,Surgut,,-0.9427084446430876,0.515084369024588,-6.324672083943881,992.211498191738,4.344352095095493,1.8955508909923442
2025-02-13,Surgut,4.386222106509781e-05,-0.7709266456003038,0.15557189238676744,-15.191407545603397,1001.0448714202489,2.8619197640993774,-4.022596091150221
2025-02-14,Surgut,,-0.5463795601998361,0.14016500833064757,-23.347893810726788,1017.1379231498947,1.06046909745943,-0.5277211340135698
2025-02-15,Surgut,,-0.5314665322049656,0.14504629385499312,-26.132874877673572,1018.1783629337828,-2.7839200790363097,-0.13646046696901942
2025-02-16,Surgut,,-0.5936368140481135,0.13535786176652448,-17.180557664766468,1013.9248732137235,-2.3146383027801556,2.9319505480262884
2025-02-17,Surgut,,-0.569797945241142,0.6945923347632407,-8.224963925736063,1010.3688151319419,0.3126981079122346,6.4688209707441
2025-02-18,Surgut,6.999522505632019e-05,-0.8627381741566804,0.04823637218093604,-12.750981829740624,1019.9620763575793,1.4229107779942325,3.21024454709205
2025-02-19,Surgut,,-0.5796403587159991,0.1091506805710191,-19.22312741352374,1025.3279991052775,1.2716542670194118,2.741081237640154
2025-02-20,Surgut,7.074791193116398e-05,-0.4448196449123899,0.11220966043902486,-20.910092520854192,1027.7667582731426,1.6809897956684632,2.770714187428187
2025-02-21,Surgut,0.00012595583856510009,-0.6712099911737359,0.07206222046377073,-21.188017108597705,1028.1210277707098,2.3722700464301925,2.1125688858389053
2025-02-22,Surgut,4.831409737164116e-05,-0.6832588801326122,0.07371883822187163,-17.623001958716117,1028.5900168442654,3.835995175386427,1.5571917743583141
2025-02-23,Surgut,7.484929038450153e-05,-0.4740511449810023,0.2990180187248103,-16.689907349620626,1030.565162184173,2.414970386258943,1.942647599636236
2025-02-24,Surgut,2.7041103300137572e-05,-0.29594325730432774,0.36576521509104154,-11.030080585138194,1019.9584275237117,5.59062949893748,2.7848864528358552
2025-02-25,Surgut,,-0.27959150980399794,0.6959964714827576,-10.084193114384732,1009.728932894512,3.75882283539954,0.9490313418987053
2025-02-26,Surgut,,-0.8037039457844773,0.35578788748818085,-9.089954099214708,1010.1871005828857,-0.5523735962965423,-1.955399060341972
2025-02-27,Surgut,1.0138251337819249e-05,-0.48549585739363493,0.17295620953446578,-17.52376467929372,1021.6348114578714,-3.350765873834462,0.4680701120061256
2025-02-28,Surgut,3.664010946329352e-05,-0.5754267031560625,0.17740877617096282,-15.949376042546419,1017.4716175292949,-0.1715936501457948,2.342515700015196
2025-03-01,Surgut,,-0.9535517286262,0.6312501693144261,-5.732883825211502,1011.2029604097266,3.149810526723716,1.0907696111650276
2025-03-02,Surgut,,-0.46812103065313754,0.50460346523363,-4.63933027333394,1010.1736608577177,2.218302133172836,1.545163529187504
2025-03-03,Surgut,,-0.19449441147056004,0.47515469255996173,-4.962131342815098,1011.7895578988154,2.417821894895237,1.9491330481528741
2025-03-04,Surgut,6.528174625333175e-05,-0.436383919445853,0.03234924582683345,-7.657753517212882,1015.8028789332824,0.1440298357572625,2.7982081994077053
2025-03-05,Surgut,3.217720554168089e-05,-0.514741643496275,0.10981712605950823,-9.12282794545456,1012.9319719256767,-1.7524091083403748,1.911476139570903
2025-03-06,Surgut,2.0001842412956924e-05,-0.5224294973750492,0.12786184776958667,-10.04164915681946,1004.5224339831543,-4.523341174195011,1.302175762532723
2025-03-07,Surgut,1.5358132330664185e-05,-0.017510621468306283,0.4667457502808202,-7.426940858264345,994.5525337655982,-3.487032508752678,-1.483097873360416
2025-03-08,Surgut,3.2892304296361474e-05,-0.1885351444917958,0.26993226673302106,-11.100749337642185,1000.8221784708168,-1.795702487646958,-3.736585323896439
